04-04-21,85,-29.67,184,221,0.833,10,0.08,170,221,0.769,45,0.08,22,221,0.1,35,0.15,47,221,0.213,5,0.17,184,221,0.833,55,0.17,15,221,0.068,50,0.18,18,221,0.081,25,0.19,69,221,0.312,30,0.2,55,221,0.249,60,0.2,12,221,0.054,65,0.25,9,221,0.041,20,0.29,85,221,0.385,15,0.3,119,221,0.538,75,0.33,6,221,0.027,40,0.49,24,221,0.109
04-04-21,85,-29.67,184,221,0.833,10,0.08,170,221,0.769,45,0.08,22,221,0.1,35,0.15,47,221,0.213,5,0.17,184,221,0.833,55,0.17,15,221,0.068,50,0.18,18,221,0.081,25,0.19,69,221,0.312,30,0.2,55,221,0.249,60,0.2,12,221,0.054,65,0.25,9,221,0.041,20,0.29,85,221,0.385,15,0.3,119,221,0.538,75,0.33,6,221,0.027,40,0.49,24,221,0.109
